Fuel status,Engine Load(%),Coolant temp(C),B1 STFT(%),B1 LTFT(%),Abs Intake MAP(kpa),Engine RPM(rpm),Vehicle speed(km/h),Timing advance,Intake air temp(C),Abs throttle pos(%),O2 B1S1 sensor voltage(V),STFT1,O2 B1S2 sensor voltage(V),beahavior
2,9.8039216,86.0,17.1875,-55.46875,31.0,2162.0,44.0,-18.0,47.0,4.313725499999999,0.905,-1.5625,0.145,unsafe
2,4.7058824,86.0,-25.78125,-42.96875,32.0,2038.0,42.0,-19.5,47.0,5.0980392,0.855,-25.78125,0.15,unsafe
2,4.7058824,86.0,-48.4375,0.0,26.0,1807.0,37.0,-20.5,47.0,5.4901960999999995,0.775,-23.4375,0.16,unsafe
2,6.6666667,86.0,-14.0625,9.375,38.0,1602.0,33.0,-33.5,47.0,9.019607800000001,0.105,0.78125,0.165,unsafe
2,9.8039216,86.0,-0.78125,39.0625,59.0,1591.0,33.0,-41.5,48.0,13.333332999999998,0.075,28.125,0.175,unsafe
2,10.980392,87.0,15.625,17.96875,39.0,1647.0,34.0,-63.0,47.0,7.0588235,0.78,9.375,0.17,unsafe
2,6.6666667,87.0,19.53125,34.375,48.0,1481.0,30.0,-42.0,47.0,10.980392,0.615,7.03125,0.18,unsafe
2,6.6666667,87.0,25.78125,35.9375,40.0,1237.0,29.0,61.5,47.0,6.6666667,0.195,10.15625,0.175,unsafe
2,5.8823529,87.0,-2.34375,33.59375,46.0,1203.0,17.0,-58.5,47.0,7.0588235,0.69,10.15625,0.175,unsafe
2,9.8039216,88.0,-5.46875,10.9375,70.0,1452.0,15.0,-45.5,48.0,21.176471,0.735,39.0625,0.205,unsafe
2,21.960784,88.0,9.375,7.8125,83.0,2239.0,24.0,-40.5,47.0,21.568627,0.095,21.09375,0.24,unsafe
2,27.843137,88.0,14.0625,11.71875,65.0,2771.0,31.0,-57.0,47.0,19.215685999999998,0.865,-4.6875,0.275,unsafe
2,22.745098000000002,88.0,32.03125,13.28125,68.0,2185.0,34.0,-35.0,47.0,14.509804,0.09,14.84375,0.25,unsafe
2,13.725489999999999,88.0,6.25,-11.71875,48.0,2255.0,35.0,-28.5,47.0,11.372549000000001,0.37,0.0,0.23,unsafe
2,11.764706,89.0,13.28125,-12.5,47.0,2238.0,35.0,-24.5,47.0,9.411764699999999,0.81,14.0625,0.215,unsafe
2,9.8039216,88.0,15.625,-42.1875,39.0,2302.0,36.0,-21.5,47.0,7.450980400000001,0.81,19.53125,0.21,unsafe
2,7.8431372999999995,88.0,-7.8125,-58.59375,34.0,2264.0,36.0,-26.5,47.0,10.980392,0.34,2.34375,0.205,unsafe
2,11.764706,88.0,28.90625,-9.375,47.0,2357.0,37.0,-34.5,47.0,12.54902,0.165,14.0625,0.21,unsafe
2,13.725489999999999,87.0,16.40625,-6.25,50.0,2405.0,38.0,-31.0,47.0,12.941175999999999,0.115,25.0,0.225,unsafe
2,14.901960999999998,87.0,7.8125,-32.03125,40.0,2430.0,38.0,-35.0,47.0,17.647059,0.11,32.03125,0.24,unsafe
2,23.921569,87.0,7.03125,-50.78125,26.0,2024.0,41.0,-42.5,47.0,22.745098000000002,0.07,16.40625,0.52,unsafe
2,22.745098000000002,87.0,13.28125,6.25,83.0,2156.0,45.0,-38.0,47.0,16.470588,0.75,1.5625,0.605,unsafe
2,17.647059,87.0,18.75,-44.53125,28.0,2206.0,46.0,-49.0,47.0,3.5294117999999997,0.88,0.0,0.74,unsafe
4,3.9215686,88.0,0.0,-33.59375,23.0,1988.0,41.0,-49.0,47.0,4.7058824,0.495,5.46875,0.09,unsafe
2,4.7058824,88.0,-16.40625,4.6875,26.0,1814.0,37.0,-20.0,47.0,5.0980392,0.725,-48.4375,0.135,unsafe
2,5.8823529,88.0,-32.03125,34.375,48.0,1253.0,29.0,58.0,47.0,23.137255,0.035,18.75,0.08,unsafe
2,24.705882,88.0,23.4375,2.34375,94.0,2155.0,33.0,-43.0,48.0,27.843137,0.785,19.53125,0.185,unsafe
2,29.803921999999996,88.0,34.375,0.0,90.0,2618.0,41.0,-38.0,47.0,23.921569,0.795,27.34375,0.315,unsafe
4,4.7058824,88.0,0.0,1.5625,90.0,2141.0,44.0,-43.5,47.0,27.450979999999998,0.79,14.84375,0.5,unsafe
2,22.745098000000002,89.0,18.75,17.96875,76.0,2349.0,49.0,-36.5,47.0,17.254901999999998,0.765,12.5,0.495,unsafe
2,18.823529,89.0,21.09375,-5.46875,49.0,2465.0,51.0,-37.5,46.0,0.78431373,0.8,0.0,0.6,unsafe
4,1.9607843,89.0,0.0,-62.5,14.0,2275.0,47.0,-16.5,46.0,2.3529412,0.0,0.0,0.02,unsafe
4,2.745098,89.0,0.0,-22.65625,19.0,1902.0,39.0,-20.5,46.0,2.745098,0.0,0.0,0.005,unsafe
4,6.6666667,88.0,9.375,44.53125,50.0,1490.0,23.0,47.0,47.0,13.333332999999998,0.735,38.28125,0.095,unsafe
2,16.862745,88.0,43.75,7.8125,95.0,1693.0,26.0,-46.5,47.0,26.27451,0.815,32.8125,0.14,unsafe
2,22.745098000000002,89.0,24.21875,3.125,81.0,2186.0,34.0,-36.5,47.0,12.54902,0.115,14.84375,0.145,unsafe
2,10.980392,89.0,-5.46875,-29.6875,41.0,2300.0,36.0,-62.0,46.0,3.1372549,0.215,0.0,0.15,unsafe
4,3.9215686,89.0,5.46875,-36.71875,32.0,1971.0,31.0,-20.5,46.0,4.313725499999999,0.775,16.40625,0.105,unsafe
2,4.7058824,89.0,-4.6875,11.71875,26.0,1759.0,27.0,-59.5,46.0,6.6666667,0.74,-35.15625,0.125,unsafe
2,5.8823529,89.0,-12.5,34.375,40.0,1359.0,21.0,55.0,47.0,8.627450999999999,0.39,28.90625,0.13,unsafe
2,7.8431372999999995,89.0,24.21875,35.9375,45.0,1145.0,18.0,-48.0,47.0,6.2745098,0.815,14.84375,0.135,unsafe
2,7.8431372999999995,90.0,17.96875,42.1875,53.0,1376.0,14.0,-35.5,47.0,8.235294099999999,0.51,28.125,0.14,unsafe
2,11.764706,90.0,7.03125,14.84375,71.0,1607.0,17.0,-41.0,47.0,16.862745,0.655,20.3125,0.16,unsafe
2,22.745098000000002,90.0,37.5,9.375,79.0,2361.0,26.0,-58.5,47.0,8.627450999999999,0.73,0.0,0.16,unsafe
4,20.784314000000002,90.0,9.375,5.46875,96.0,1841.0,29.0,-46.0,47.0,23.529412,0.5,7.03125,0.165,unsafe
2,22.745098000000002,89.0,10.15625,21.875,73.0,2240.0,35.0,-36.5,47.0,12.941175999999999,0.775,7.03125,0.165,unsafe
2,4.7058824,89.0,-21.875,-10.9375,49.0,2272.0,36.0,-35.0,46.0,16.862745,0.17,39.0625,0.135,unsafe
2,18.823529,88.0,13.28125,-48.4375,29.0,2383.0,37.0,-16.5,46.0,4.313725499999999,0.835,-31.25,0.15,unsafe
2,10.980392,88.0,-57.8125,-8.59375,52.0,2241.0,35.0,-27.5,47.0,3.1372549,0.04,0.0,0.06,unsafe
4,3.9215686,88.0,0.0,-43.75,17.0,2040.0,32.0,-20.5,46.0,2.745098,0.0,0.0,0.0,unsafe
4,2.745098,88.0,0.0,71.09375,34.0,1208.0,21.0,-63.0,47.0,4.313725499999999,0.0,26.5625,0.065,unsafe
2,3.9215686,87.0,33.59375,14.0625,39.0,1616.0,17.0,-49.5,47.0,19.215685999999998,0.075,14.0625,0.12,unsafe
2,24.705882,87.0,36.71875,0.78125,90.0,2510.0,27.0,-37.5,47.0,9.019607800000001,0.77,0.0,0.14,unsafe
4,21.960784,87.0,11.71875,3.90625,96.0,1974.0,31.0,-44.0,47.0,30.980392,0.215,3.90625,0.155,unsafe
2,28.627451,87.0,11.71875,16.40625,56.0,2291.0,37.0,-22.0,47.0,20.392157,0.735,-6.25,0.17,unsafe
2,20.0,88.0,29.6875,5.46875,85.0,1917.0,40.0,-40.0,47.0,13.725489999999999,0.795,21.09375,0.165,unsafe
2,4.7058824,88.0,-7.03125,6.25,57.0,1951.0,40.0,-40.0,47.0,21.960784,0.055,25.0,0.17,unsafe
2,22.745098000000002,88.0,22.65625,-7.03125,52.0,2109.0,44.0,-17.0,46.0,12.54902,0.84,-9.375,0.17,unsafe
2,18.823529,88.0,16.40625,0.0,64.0,2141.0,44.0,-22.5,47.0,7.450980400000001,0.82,14.0625,0.165,unsafe
2,8.627450999999999,88.0,4.6875,-11.71875,43.0,2107.0,43.0,-34.5,47.0,12.941175999999999,0.075,27.34375,0.16,unsafe
2,14.901960999999998,88.0,17.1875,-16.40625,62.0,2175.0,45.0,-35.0,47.0,11.372549000000001,0.175,14.84375,0.17,unsafe
2,10.980392,88.0,11.71875,-57.03125,30.0,2182.0,45.0,-32.0,47.0,14.509804,0.095,17.1875,0.17,unsafe
2,12.941175999999999,88.0,28.90625,-65.625,18.0,2156.0,44.0,-44.5,47.0,11.372549000000001,0.74,-10.9375,0.18,unsafe
4,2.745098,88.0,0.0,-39.84375,17.0,1996.0,41.0,-20.5,47.0,2.745098,0.0,0.0,0.03,unsafe
4,2.745098,88.0,0.0,56.25,25.0,1285.0,30.0,-63.5,47.0,6.2745098,0.03,16.40625,0.055,unsafe
2,4.7058824,88.0,18.75,26.5625,76.0,1533.0,24.0,-44.5,47.0,22.745098000000002,0.315,43.75,0.12,unsafe
2,23.921569,88.0,20.3125,3.125,96.0,2109.0,33.0,-43.0,47.0,30.980392,0.79,20.3125,0.155,unsafe
2,30.980392,88.0,35.15625,0.0,88.0,2625.0,41.0,-16.0,46.0,13.725489999999999,0.89,0.0,0.18,unsafe
2,22.745098000000002,88.0,27.34375,21.875,75.0,2121.0,44.0,-37.5,46.0,16.078431,0.14,-0.78125,0.17,unsafe
2,21.960784,89.0,16.40625,21.09375,75.0,2276.0,47.0,-34.5,46.0,13.333332999999998,0.19,3.90625,0.175,unsafe
2,6.6666667,89.0,0.0,-66.40625,35.0,2294.0,47.0,-36.0,46.0,17.647059,0.045,14.84375,0.305,unsafe
2,15.686275,89.0,19.53125,-56.25,46.0,2274.0,48.0,-35.5,46.0,13.725489999999999,0.445,35.9375,0.225,unsafe
2,5.8823529,89.0,0.0,-64.84375,18.0,2242.0,46.0,-21.0,46.0,10.196078,0.145,-12.5,0.19,unsafe
2,14.901960999999998,89.0,33.59375,-10.9375,54.0,2254.0,46.0,-26.5,46.0,7.450980400000001,0.085,23.4375,0.18,unsafe
2,3.9215686,89.0,2.34375,-66.40625,16.0,2175.0,44.0,-50.5,46.0,2.3529412,0.815,0.0,0.65,unsafe
4,2.745098,89.0,0.0,-7.8125,19.0,1816.0,37.0,-20.5,46.0,3.1372549,0.0,0.0,0.02,unsafe
2,4.7058824,89.0,14.84375,33.59375,39.0,1533.0,24.0,-57.5,47.0,21.176471,0.145,6.25,0.11,unsafe
2,20.784314000000002,89.0,40.625,5.46875,99.0,1842.0,30.0,-45.5,47.0,45.098039,0.735,17.1875,0.15,unsafe
2,29.803921999999996,89.0,30.46875,0.78125,95.0,2413.0,38.0,-37.0,46.0,0.78431373,0.845,0.0,0.16,unsafe
4,20.0,89.0,-0.78125,21.09375,78.0,1966.0,41.0,-39.5,46.0,20.0,0.19,9.375,0.17,unsafe
2,20.784314000000002,89.0,10.15625,17.96875,75.0,2131.0,44.0,-38.0,46.0,17.254901999999998,0.7,4.6875,0.18,unsafe
2,17.647059,90.0,19.53125,-15.625,64.0,2245.0,46.0,-31.5,46.0,10.588235000000001,0.765,6.25,0.175,unsafe
2,16.862745,90.0,15.625,-8.59375,50.0,2256.0,47.0,-21.0,46.0,2.745098,0.82,3.125,0.17,unsafe
2,16.862745,90.0,-6.25,-19.53125,66.0,2210.0,46.0,-34.0,46.0,9.019607800000001,0.75,21.09375,0.165,unsafe
2,9.8039216,90.0,-7.03125,-11.71875,71.0,2211.0,46.0,-35.0,46.0,12.941175999999999,0.69,16.40625,0.165,unsafe
2,13.725489999999999,90.0,22.65625,-10.15625,49.0,2246.0,46.0,-23.0,46.0,3.5294117999999997,0.67,17.96875,0.165,unsafe
4,2.745098,90.0,0.0,-64.0625,16.0,2146.0,44.0,-18.0,46.0,2.3529412,0.015,0.0,0.165,unsafe
4,2.745098,90.0,0.0,-32.03125,19.0,1992.0,41.0,-20.5,46.0,2.745098,0.0,0.0,0.0,unsafe
4,3.9215686,90.0,10.15625,21.875,24.0,1678.0,35.0,62.0,46.0,7.0588235,0.57,13.28125,0.085,unsafe
2,4.7058824,90.0,17.96875,44.53125,50.0,1095.0,24.0,-57.0,46.0,6.2745098,0.325,9.375,0.115,unsafe
2,9.8039216,90.0,21.09375,43.75,56.0,1213.0,19.0,-45.0,46.0,13.333332999999998,0.825,26.5625,0.13,unsafe
2,16.862745,90.0,34.375,7.8125,95.0,1672.0,26.0,-46.5,47.0,27.058823999999998,0.725,35.15625,0.16,unsafe
2,25.882353,90.0,6.25,1.5625,93.0,2193.0,35.0,-40.5,46.0,20.784314000000002,0.7,11.71875,0.165,unsafe
2,20.784314000000002,90.0,22.65625,-3.90625,42.0,2440.0,39.0,-61.5,45.0,2.745098,0.005,0.0,0.17,unsafe
4,2.745098,90.0,0.0,-57.8125,21.0,2071.0,32.0,-58.0,45.0,5.0980392,0.0,8.59375,0.04,unsafe
2,5.8823529,90.0,15.625,39.84375,50.0,1247.0,17.0,47.0,46.0,9.411764699999999,0.705,18.75,0.105,unsafe
2,17.647059,90.0,31.25,6.25,99.0,1899.0,20.0,-45.0,46.0,43.529412,0.705,11.71875,0.155,unsafe
4,10.980392,91.0,0.0,8.59375,99.0,1587.0,25.0,-47.0,46.0,44.705882,0.435,34.375,0.165,unsafe
2,24.705882,91.0,9.375,2.34375,99.0,2112.0,33.0,-43.5,46.0,38.823529,0.38,0.0,0.19,unsafe
2,14.901960999999998,91.0,0.0,4.6875,95.0,1837.0,38.0,-45.5,46.0,28.235294,0.745,21.09375,0.315,unsafe
2,24.705882,91.0,7.03125,2.34375,85.0,2101.0,43.0,-38.5,46.0,16.078431,0.465,-8.59375,0.405,unsafe
2,5.8823529,90.0,-15.625,-50.78125,21.0,2036.0,42.0,-20.5,45.0,5.0980392,0.8,-50.0,0.715,unsafe
2,7.8431372999999995,90.0,-64.84375,42.96875,43.0,1225.0,25.0,-62.5,46.0,5.0980392,0.06,-17.1875,0.485,unsafe
2,15.686275,90.0,-0.78125,6.25,93.0,1733.0,28.0,-46.0,46.0,23.529412,0.695,21.875,0.445,unsafe
2,23.921569,90.0,22.65625,3.90625,83.0,2257.0,35.0,-36.0,46.0,13.333332999999998,0.15,11.71875,0.42,unsafe
2,4.7058824,89.0,0.0,-58.59375,20.0,2315.0,36.0,-37.5,46.0,4.313725499999999,0.08,0.0,0.52,unsafe
4,3.9215686,88.0,0.78125,-40.625,23.0,2008.0,31.0,-36.5,46.0,5.4901960999999995,0.73,-35.15625,0.315,unsafe
2,12.941175999999999,88.0,-21.09375,-25.78125,32.0,1867.0,30.0,-20.5,46.0,3.9215686,0.785,-0.78125,0.125,unsafe
2,3.9215686,88.0,-21.09375,18.75,37.0,1441.0,22.0,-55.0,46.0,5.8823529,0.05,0.78125,0.165,unsafe
2,8.627450999999999,89.0,3.125,13.28125,95.0,1282.0,20.0,-48.0,47.0,47.058824,0.675,27.34375,0.19,unsafe
2,20.784314000000002,89.0,38.28125,6.25,99.0,1821.0,28.0,-45.5,47.0,42.745098,0.805,25.0,0.28,unsafe
2,24.705882,90.0,17.96875,16.40625,79.0,2329.0,37.0,-38.5,46.0,19.607843,0.82,21.875,0.425,unsafe
4,2.745098,90.0,-2.34375,15.625,82.0,1916.0,40.0,-39.5,46.0,12.941175999999999,0.795,14.0625,0.55,unsafe
2,14.901960999999998,90.0,10.15625,-3.125,62.0,2021.0,42.0,-36.0,46.0,13.333332999999998,0.75,25.0,0.54,unsafe
2,14.901960999999998,90.0,10.9375,-12.5,44.0,2059.0,42.0,-19.5,46.0,3.1372549,0.87,-19.53125,0.66,unsafe
2,3.9215686,90.0,-41.40625,-6.25,24.0,1836.0,37.0,-20.5,46.0,4.7058824,0.105,-57.03125,0.635,unsafe
2,5.8823529,91.0,-26.5625,41.40625,39.0,1155.0,25.0,-35.0,46.0,7.0588235,0.045,8.59375,0.515,unsafe
2,5.8823529,91.0,7.8125,12.5,98.0,1292.0,20.0,-47.5,47.0,36.862745000000004,0.67,30.46875,0.555,unsafe
2,21.960784,91.0,34.375,5.46875,98.0,1890.0,30.0,-45.5,47.0,21.960784,0.09,21.09375,0.54,unsafe
2,20.784314000000002,91.0,8.59375,-24.21875,52.0,2192.0,34.0,-22.0,46.0,11.372549000000001,0.81,25.78125,0.585,unsafe
2,15.686275,92.0,32.8125,-25.78125,60.0,2241.0,36.0,-33.5,46.0,13.333332999999998,0.78,42.1875,0.55,unsafe
2,9.8039216,91.0,0.0,-69.53125,23.0,2196.0,34.0,-18.0,46.0,5.8823529,0.0,0.0,0.015,unsafe
4,4.7058824,91.0,21.09375,32.8125,43.0,1391.0,22.0,-60.5,47.0,6.6666667,0.7,7.03125,0.11,unsafe
2,6.6666667,90.0,23.4375,2.34375,71.0,1532.0,16.0,-46.5,47.0,25.882353,0.7,42.1875,0.15,unsafe
2,26.666666999999997,90.0,10.15625,13.28125,58.0,2466.0,27.0,-37.0,47.0,26.27451,0.145,3.125,0.165,unsafe
2,22.745098000000002,89.0,28.90625,18.75,78.0,2130.0,34.0,-38.5,47.0,17.647059,0.625,29.6875,0.17,unsafe
2,20.0,89.0,28.90625,-7.03125,69.0,2491.0,39.0,-35.0,47.0,3.9215686,0.855,0.0,0.17,unsafe
2,11.764706,89.0,-16.40625,9.375,86.0,1892.0,40.0,-43.5,47.0,22.745098000000002,0.725,30.46875,0.175,unsafe
2,21.960784,89.0,1.5625,22.65625,76.0,2122.0,44.0,-38.0,47.0,16.862745,0.075,13.28125,0.18,unsafe
2,18.823529,89.0,11.71875,-17.96875,51.0,2226.0,46.0,-16.5,47.0,2.3529412,0.85,-0.78125,0.17,unsafe
2,3.9215686,89.0,-25.78125,-45.3125,22.0,2047.0,42.0,-20.0,47.0,5.0980392,0.63,-60.9375,0.175,unsafe
2,4.7058824,89.0,-34.375,12.5,27.0,1758.0,36.0,-20.5,47.0,9.019607800000001,0.515,6.25,0.175,unsafe
2,5.8823529,89.0,13.28125,17.1875,38.0,1490.0,30.0,52.0,47.0,6.6666667,0.105,17.96875,0.175,unsafe
2,5.8823529,89.0,17.96875,38.28125,45.0,959.0,25.0,49.5,47.0,6.6666667,0.085,8.59375,0.175,unsafe
2,14.901960999999998,90.0,14.84375,8.59375,94.0,1664.0,26.0,-47.0,48.0,27.450979999999998,0.45,19.53125,0.22,unsafe
2,23.921569,90.0,21.875,3.125,91.0,2071.0,33.0,-42.0,47.0,24.313725,0.325,17.1875,0.315,unsafe
2,26.666666999999997,90.0,21.09375,7.8125,81.0,2547.0,40.0,63.0,47.0,0.78431373,0.87,0.0,0.71,unsafe
2,24.705882,90.0,21.875,2.34375,94.0,2115.0,44.0,-38.5,47.0,11.764706,0.81,9.375,0.605,unsafe
2,12.941175999999999,91.0,11.71875,-54.6875,33.0,2187.0,44.0,-18.0,46.0,3.5294117999999997,0.88,20.3125,0.595,unsafe
2,3.9215686,91.0,-3.125,-28.90625,24.0,1966.0,40.0,-20.0,46.0,4.7058824,0.58,-38.28125,0.67,unsafe
2,4.7058824,91.0,-5.46875,23.4375,28.0,1693.0,34.0,-59.5,47.0,2.745098,0.835,7.8125,0.63,unsafe
2,3.9215686,91.0,-5.46875,18.75,63.0,1706.0,27.0,-45.5,47.0,23.137255,0.06,21.875,0.59,unsafe
2,23.921569,91.0,23.4375,0.78125,84.0,2264.0,36.0,-37.5,47.0,18.039216,0.455,10.9375,0.545,unsafe
2,16.862745,91.0,25.0,-2.34375,44.0,2559.0,40.0,-19.5,47.0,7.450980400000001,0.805,32.03125,0.495,unsafe
2,6.6666667,92.0,0.78125,-42.96875,35.0,2406.0,38.0,-28.0,47.0,15.294118,0.565,28.90625,0.485,unsafe
2,15.686275,92.0,41.40625,-4.6875,36.0,2459.0,38.0,-23.0,47.0,4.7058824,0.005,0.0,0.06,unsafe
4,4.7058824,92.0,0.0,-35.15625,24.0,1938.0,30.0,-48.5,47.0,7.450980400000001,0.44,27.34375,0.075,unsafe
2,5.8823529,92.0,4.6875,35.9375,40.0,1254.0,20.0,-56.0,47.0,6.2745098,0.645,23.4375,0.115,unsafe
2,5.8823529,92.0,10.9375,6.25,37.0,1621.0,16.0,-45.5,47.0,7.450980400000001,0.805,9.375,0.135,unsafe
2,5.8823529,92.0,14.0625,46.09375,51.0,897.0,8.0,-58.0,47.0,17.254901999999998,0.61,1.5625,0.145,unsafe
2,14.901960999999998,93.0,32.8125,7.03125,99.0,1834.0,20.0,-45.5,47.0,31.372549,0.535,0.0,0.165,unsafe
4,6.6666667,93.0,0.78125,8.59375,99.0,1557.0,25.0,-47.0,47.0,32.54902,0.68,31.25,0.17,unsafe
2,21.960784,92.0,33.59375,3.125,90.0,2044.0,32.0,-39.5,47.0,16.470588,0.12,-2.34375,0.17,unsafe
2,13.725489999999999,91.0,5.46875,-52.34375,24.0,2157.0,33.0,-34.0,46.0,13.725489999999999,0.855,-8.59375,0.17,unsafe
2,15.686275,91.0,19.53125,-7.03125,49.0,2154.0,33.0,-18.5,47.0,4.313725499999999,0.795,4.6875,0.165,unsafe
2,4.7058824,90.0,-18.75,-27.34375,27.0,1902.0,29.0,-19.5,47.0,8.235294099999999,0.255,-16.40625,0.17,unsafe
2,6.6666667,90.0,-10.15625,15.625,96.0,1357.0,21.0,-51.5,47.0,30.196078000000004,0.155,32.8125,0.15,unsafe
2,18.823529,90.0,15.625,6.25,93.0,1844.0,29.0,-42.5,47.0,21.176471,0.29,11.71875,0.18,unsafe
2,23.921569,90.0,16.40625,0.78125,85.0,2280.0,36.0,-39.0,47.0,20.0,0.555,5.46875,0.19,unsafe
4,3.9215686,89.0,0.0,14.84375,58.0,1804.0,38.0,-38.5,47.0,17.647059,0.695,30.46875,0.19,unsafe
2,20.784314000000002,88.0,28.90625,21.09375,74.0,2035.0,42.0,-35.0,47.0,1.9607843,0.33,0.0,0.185,unsafe
4,3.9215686,88.0,-3.90625,-3.90625,46.0,2055.0,42.0,-62.0,47.0,1.1764706,0.055,0.0,0.195,unsafe
4,2.745098,88.0,0.0,-16.40625,41.0,1938.0,40.0,-55.0,47.0,1.9607843,0.0,0.0,0.15,unsafe
4,6.6666667,88.0,5.46875,21.875,59.0,1838.0,38.0,-38.0,48.0,13.725489999999999,0.375,41.40625,0.13,unsafe
2,16.862745,88.0,17.1875,6.25,59.0,1922.0,40.0,-40.0,48.0,18.039216,0.345,32.8125,0.165,unsafe
2,18.823529,88.0,7.8125,14.84375,75.0,2104.0,44.0,-37.0,48.0,16.862745,0.115,21.875,0.175,unsafe
2,9.8039216,88.0,14.84375,-52.34375,30.0,2112.0,44.0,-42.0,48.0,14.117647,0.04,13.28125,0.11,unsafe
2,13.725489999999999,88.0,31.25,-50.78125,36.0,2125.0,44.0,-29.0,48.0,10.980392,0.59,18.75,0.145,unsafe
2,5.8823529,88.0,55.46875,-39.84375,21.0,2033.0,42.0,-20.5,48.0,4.313725499999999,0.84,14.84375,0.15,unsafe
2,3.9215686,88.0,-7.03125,1.5625,26.0,1795.0,37.0,-20.5,48.0,7.0588235,0.625,20.3125,0.155,unsafe
2,6.6666667,88.0,10.15625,26.5625,38.0,1472.0,23.0,-55.5,48.0,14.901960999999998,0.83,21.09375,0.165,unsafe
2,16.862745,88.0,37.5,7.03125,94.0,1737.0,28.0,-46.5,48.0,20.0,0.145,27.34375,0.19,unsafe
2,18.823529,88.0,6.25,-17.96875,54.0,2192.0,34.0,-20.5,48.0,1.5686275,0.765,20.3125,0.175,unsafe
4,2.745098,89.0,0.0,-43.75,16.0,2062.0,32.0,-32.0,48.0,13.725489999999999,0.16,-14.84375,0.205,unsafe
2,16.862745,89.0,32.03125,-8.59375,67.0,2185.0,35.0,-35.5,48.0,15.294118,0.64,41.40625,0.195,unsafe
2,8.627450999999999,89.0,32.8125,-57.8125,36.0,2279.0,36.0,-24.5,48.0,10.196078,0.07,25.0,0.18,unsafe
2,14.901960999999998,89.0,25.78125,-18.75,61.0,2332.0,37.0,-32.5,48.0,10.980392,0.63,16.40625,0.185,unsafe
2,15.686275,89.0,52.34375,-12.5,67.0,2461.0,39.0,-54.5,48.0,3.5294117999999997,0.855,0.0,0.475,unsafe
2,18.823529,90.0,17.96875,25.0,79.0,1960.0,41.0,-40.0,48.0,18.431373,0.14,15.625,0.39,unsafe
2,18.823529,90.0,5.46875,-17.1875,55.0,2118.0,44.0,-18.5,47.0,2.745098,0.88,-5.46875,0.505,unsafe
2,3.9215686,90.0,-29.6875,-27.34375,43.0,2003.0,41.0,-32.5,48.0,11.372549000000001,0.06,10.9375,0.44,unsafe
2,12.941175999999999,90.0,21.09375,-3.125,43.0,1992.0,41.0,-20.0,47.0,3.5294117999999997,0.875,14.84375,0.375,unsafe
2,4.7058824,90.0,-7.03125,3.90625,25.0,1775.0,36.0,-53.5,48.0,8.235294099999999,0.795,-37.5,0.555,unsafe
2,6.6666667,90.0,-14.0625,57.8125,23.0,1537.0,23.0,-54.0,48.0,18.431373,0.055,1.5625,0.57,unsafe
2,21.960784,90.0,42.1875,3.90625,94.0,2003.0,32.0,-44.0,48.0,23.921569,0.07,20.3125,0.56,unsafe
2,24.705882,90.0,19.53125,8.59375,80.0,2567.0,41.0,-57.0,47.0,2.3529412,0.875,0.0,0.73,unsafe
2,26.666666999999997,91.0,18.75,1.5625,93.0,2130.0,44.0,-40.5,47.0,22.352941,0.795,24.21875,0.695,unsafe
2,22.745098000000002,91.0,14.84375,14.84375,74.0,2335.0,48.0,-36.0,47.0,9.411764699999999,0.805,16.40625,0.585,unsafe
2,5.8823529,91.0,-12.5,-20.3125,64.0,2325.0,48.0,-36.0,47.0,17.254901999999998,0.53,43.75,0.56,unsafe
2,16.862745,91.0,10.9375,-52.34375,30.0,2371.0,49.0,-18.0,47.0,10.980392,0.2,7.03125,0.505,unsafe
2,15.686275,91.0,32.8125,-18.75,61.0,2362.0,49.0,-32.5,47.0,11.372549000000001,0.435,10.15625,0.48,unsafe
2,10.980392,91.0,10.9375,-38.28125,38.0,2334.0,48.0,-19.5,47.0,7.450980400000001,0.565,9.375,0.45,unsafe
2,7.8431372999999995,91.0,33.59375,-60.9375,33.0,2247.0,46.0,-20.5,47.0,4.313725499999999,0.81,32.8125,0.425,unsafe
2,3.9215686,91.0,0.0,-52.34375,17.0,2072.0,43.0,-51.5,47.0,2.3529412,0.84,0.0,0.55,unsafe
4,2.745098,91.0,0.0,53.125,22.0,1294.0,31.0,-64.0,47.0,5.0980392,0.04,14.84375,0.275,unsafe
2,3.9215686,91.0,21.09375,20.3125,71.0,1592.0,25.0,-42.0,48.0,25.098039,0.105,38.28125,0.37,unsafe
2,23.921569,91.0,20.3125,1.5625,99.0,2228.0,36.0,-42.5,47.0,37.647059000000006,0.7,9.375,0.605,unsafe
2,14.901960999999998,91.0,12.5,-37.5,34.0,2441.0,38.0,-52.5,47.0,3.9215686,0.54,0.0,0.47,unsafe
4,3.9215686,91.0,0.0,-57.8125,22.0,2027.0,32.0,-54.0,47.0,5.4901960999999995,0.045,14.0625,0.07,unsafe
2,5.8823529,91.0,10.9375,35.15625,48.0,1197.0,20.0,-59.0,47.0,14.901960999999998,0.715,20.3125,0.135,unsafe
2,14.901960999999998,91.0,31.25,2.34375,91.0,2184.0,23.0,-43.5,47.0,22.745098000000002,0.46,0.0,0.165,unsafe
4,7.8431372999999995,92.0,-2.34375,6.25,96.0,1822.0,29.0,-46.0,47.0,28.627451,0.78,12.5,0.175,unsafe
